price_in_rp,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,year_built,property_condition,building_orientation,garages,furnishing
1440000000.0,Cikupa, Tangerang,-6.217129,106.5131048,"Keamanan, Taman",rumah,hos10612943,4.0,1.0,164.0,100.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,,,1.0,unfurnished
1440000000.0,Cikupa, Tangerang,-6.217129,106.5131048,"Keamanan, Taman",rumah,hos10927039,4.0,2.0,164.0,100.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,,0.0,unfurnished
2050000000.0,Cikupa, Tangerang,-6.217129,106.5131048,"Taman,  One Gate System, Keamanan 24 jam",rumah,hos11302015,3.0,3.0,180.0,139.0,2.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,0.0,
4250000000.0,Cikupa, Tangerang,-6.217129,106.5131048,"Jogging Track, Tempat Jemuran, One Gate System, Keamanan, Keamanan 24 jam, Track Lari",rumah,hos11278335,4.0,4.0,420.0,316.0,2.0,,2200.0,1.0,1.0,2.0,,bagus,selatan,2.0,unfurnished
630000000.0,Cikupa, Tangerang,-6.217129,106.5131048,"Keamanan, Taman",rumah,hos10597288,2.0,2.0,72.0,40.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,bagus,,1.0,unfurnished
960000000.0,Cikupa, Tangerang,-6.217129,106.5131048,"Keamanan, Taman",rumah,hos10142802,2.0,1.0,119.0,62.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,,1.0,semi furnished
2900000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir,  Track Lari, Keamanan 24 jam, Wastafel,  Kolam Renang, Tempat Gym,  Tempat Laundry,  Playground",rumah,hos11141863,4.0,3.0,160.0,190.0,2.0,"lainnya (ppjb,girik,adat,dll)",4400.0,1.0,1.0,2.0,2019.0,bagus,selatan,0.0,unfurnished
1850000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Ac, Keamanan, Taman",rumah,hos8904068,2.0,2.0,160.0,180.0,0.0,,3500.0,1.0,1.0,2.0,2018.0,baru,selatan,0.0,semi furnished
968000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam,  Track Lari, Wastafel,  CCTV,  Kolam Renang,  One Gate System, Tempat Gym,  Playground",rumah,hos11340342,4.0,2.0,40.0,74.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,3.0,2022.0,baru,,0.0,unfurnished
2250000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Lapangan Voli,  Keamanan,  Jogging Track,  Taman, CCTV, Lapangan Bola,  Tempat Gym, Lapangan Tenis, Tempat Jemuran, Jalur Telepon,  Lapangan Bulu Tangkis,  Track Lari,  Masjid, Wastafel,  CCTV,  Kolam Renang, Taman,  Lapangan Basket",rumah,hos11198621,3.0,3.0,160.0,134.0,2.0,shm - sertifikat hak milik,3500.0,1.0,1.0,2.0,2022.0,baru,utara,0.0,unfurnished
525000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Keamanan,  Jogging Track, Kolam Renang,  Masjid, Track Lari, Taman",rumah,hos10127914,3.0,2.0,72.0,72.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2022.0,baru,,1.0,semi furnished
1900000000.0,Cikupa, Tangerang,-6.217129,106.5131048,"Tempat Jemuran, Jalur Telepon, Taman, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Track Lari,  Kolam Renang,  One Gate System,  Playground",rumah,hos11112300,3.0,3.0,180.0,200.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,2015.0,sudah renovasi,utara,0.0,semi furnished
1300000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Mesin Cuci, Kulkas,  Kitchen Set, Tempat Gym,  Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir,  Track Lari, Keamanan 24 jam, Wastafel,  CCTV,  Kolam Renang,  AC,  Playground",rumah,hos11153460,3.0,2.0,54.0,124.0,2.0,"lainnya (ppjb,girik,adat,dll)",4400.0,1.0,1.0,3.0,2020.0,bagus,selatan,0.0,semi furnished
1400000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Keamanan,  Jogging Track,  Taman, Jalur Telepon, Ac,  Kolam Renang",rumah,hos11013207,3.0,2.0,96.0,112.0,0.0,,2200.0,1.0,1.0,2.0,2020.0,baru,selatan,0.0,unfurnished
980000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Lapangan Voli,  Keamanan,  Tempat Gym, Lapangan Tenis, Jogging Track, Tempat Jemuran, Lapangan Basket,  Lapangan Bulu Tangkis,  Track Lari,  Masjid,  Kolam Renang, Wastafel, Taman",rumah,hos11294409,2.0,1.0,136.0,84.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,1.0,,bagus,utara,0.0,unfurnished
1000000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Jogging Track, Keamanan, Keamanan 24 jam,  Kolam Renang, Track Lari, Taman",rumah,hos11364928,3.0,2.0,136.0,84.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,sudah renovasi,,0.0,semi furnished
1050000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Keamanan, CCTV, Akses Parkir, Wastafel, Taman,  Track Lari, Keamanan 24 jam,  CCTV, Kolam Renang, Lapangan Tenis, Lapangan Bulu Tangkis,  Playground,  Taman,  Tempat Gym, Jogging Track, Tempat Jemuran,  Kolam Renang,  One Gate System,  Tempat Laundry",rumah,hos11361900,4.0,3.0,77.0,97.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200.0,0.0,0.0,2.0,2020.0,baru,,0.0,unfurnished
1350000000.0,Cikupa, Tangerang,-6.217129,106.5131048," Jogging Track, Keamanan, Kolam Renang, Track Lari",rumah,hos11360913,2.0,1.0,160.0,81.0,0.0,shm - sertifikat hak milik,2200.0,1.0,1.0,1.0,,bagus,utara,0.0,unfurnished
12500000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Keamanan, CCTV,  Jogging Track,  Taman, Ac,  Kolam Renang",rumah,hos9777609,6.0,4.0,474.0,500.0,2.0,shm - sertifikat hak milik,23000.0,2.0,1.0,2.0,,bagus sekali,utara,2.0,furnished
10500000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454,"Kolam Renang, Keamanan, Keamanan 24 jam",rumah,hos10722548,4.0,4.0,450.0,700.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200.0,1.0,1.0,2.0,,sudah renovasi,,0.0,semi furnished
10500000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Ac, Pemanas Air,  Keamanan,  Jogging Track, Kolam Renang,  Taman,  Tempat Gym, Lapangan Tenis, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Kitchen Set,  Track Lari,  CCTV,  Kolam Renang,  AC",rumah,hos11328157,4.0,4.0,450.0,700.0,2.0,shm - sertifikat hak milik,7700.0,2.0,1.0,3.0,2015.0,sudah renovasi,utara,2.0,semi furnished
10000000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454,"Track Lari, Taman, Keamanan 24 jam",rumah,hos11303398,4.0,4.0,450.0,650.0,0.0,,2200.0,1.0,1.0,2.0,,bagus,,0.0,semi furnished
7400000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Ac,  Taman, Jogging Track, Keamanan,  CCTV,  Kolam Renang",rumah,hos10801824,4.0,4.0,220.0,285.0,1.0,shm - sertifikat hak milik,4400.0,1.0,1.0,3.0,2014.0,bagus,utara,1.0,furnished
12500000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Keamanan, CCTV,  Jogging Track,  Taman, Ac,  Kolam Renang",rumah,hos9368175,6.0,4.0,474.0,500.0,2.0,"lainnya (ppjb,girik,adat,dll)",7700.0,1.0,1.0,3.0,2015.0,bagus sekali,utara,2.0,furnished
18000000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Keamanan,  Jogging Track, Kolam Renang,  Taman, Ac,  CCTV",rumah,hos9697997,5.0,5.0,630.0,500.0,2.0,"lainnya (ppjb,girik,adat,dll)",7700.0,1.0,1.0,3.0,2015.0,bagus,utara,2.0,semi furnished
14500000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Ac,  Keamanan, CCTV,  Jogging Track,  Kolam Renang, Taman",rumah,hos9264344,4.0,5.0,276.0,441.0,2.0,"lainnya (ppjb,girik,adat,dll)",11000.0,2.0,1.0,3.0,2021.0,bagus sekali,timur laut,2.0,semi furnished
17500000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Keamanan, CCTV,  Jogging Track,  Taman,  Tempat Gym, Lapangan Tenis,  Pemanas Air, Tempat Jemuran, Jalur Telepon, Lapangan Basket, Kitchen Set,  Track Lari, Ac, Wastafel,  CCTV,  AC,  Jalur Telepon",rumah,hos11175480,4.0,4.0,748.0,500.0,2.0,"lainnya (ppjb,girik,adat,dll)",11000.0,1.0,1.0,3.0,2015.0,bagus,utara,2.0,unfurnished
14500000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Keamanan, CCTV,  Jogging Track,  Taman, Ac,  Kolam Renang,  Jalur Telepon",rumah,hos9119129,4.0,4.0,276.0,441.0,2.0,"lainnya (ppjb,girik,adat,dll)",2200.0,2.0,1.0,3.0,2021.0,baru,selatan,2.0,semi furnished
4300000000.0,BSD De Park, Tangerang,-6.2894318,106.6344454," Keamanan, CCTV,  Jogging Track,  Taman, Keamanan 24 jam, Ac, AC, Track Lari,  Kolam Renang, Taman",rumah,hos7449472,3.0,3.0,220.0,185.0,2.0,shm - sertifikat hak milik,4400.0,1.0,1.0,2.0,2012.0,bagus,selatan,0.0,semi furnished
1040000000.0,Serua, Tangerang,-6.31423,106.710505,"Keamanan, Taman",rumah,hos10612851,3.0,2.0,72.0,95.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1590000000.0,Serua, Tangerang,-6.31423,106.710505,"Keamanan, Taman",rumah,hos10612817,4.0,3.0,90.0,126.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,,1.0,unfurnished
1590000000.0,Serua, Tangerang,-6.31423,106.710505,"Keamanan, Taman",rumah,hos10613208,4.0,3.0,90.0,126.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,,1.0,unfurnished
1230000000.0,Serua, Tangerang,-6.31423,106.710505," Keamanan, CCTV,  Masjid, Taman,  AC",rumah,hos4758048,2.0,2.0,71.0,62.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2020.0,baru,barat daya,0.0,semi furnished
588000000.0,Serua, Tangerang,-6.31423,106.710505,"Masjid,  Taman, Tempat Jemuran, Keamanan 24 jam, AC, Wastafel, Track Lari,  Akses Parkir,  One Gate System, Taman",rumah,hos11362007,2.0,1.0,72.0,36.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,,1.0,
588000000.0,Serua, Tangerang,-6.31423,106.710505,"Masjid,  Taman, Lapangan Tenis, Tempat Jemuran, Jalur Telepon, Lapangan Bulu Tangkis,  Track Lari, Keamanan 24 jam, AC, Wastafel,  One Gate System",rumah,hos11361707,2.0,1.0,72.0,36.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,,1.0,furnished
4200000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Keamanan, Taman",rumah,hos10978372,6.0,3.0,210.0,300.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,,bagus,,0.0,unfurnished
3600000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Keamanan, Taman",rumah,hos10869459,2.0,2.0,253.0,138.0,2.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,selatan,0.0,unfurnished
1440000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Keamanan, Taman",rumah,hos10940949,2.0,2.0,120.0,102.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,bagus,,0.0,unfurnished
1060000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Keamanan, Taman",rumah,hos10613192,4.0,3.0,106.0,151.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1020000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Keamanan, Taman",rumah,hos10613132,2.0,1.0,90.0,65.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,,,1.0,unfurnished
660000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Keamanan, Taman",rumah,hos10869486,3.0,2.0,60.0,72.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,bagus,barat,0.0,unfurnished
936000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754," Keamanan, CCTV,  Jogging Track,  Taman, Kolam Renang, Jalur Telepon, Track Lari,  Kolam Renang",rumah,hos11286999,4.0,2.0,72.0,83.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2022.0,bagus,selatan,1.0,unfurnished
751000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Jalur Telepon, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Track Lari, Taman,  One Gate System,  AC,  Playground",rumah,hos11203203,2.0,2.0,83.0,68.0,1.0,hgb - hak guna bangunan,2200.0,0.0,0.0,2.0,2021.0,baru,utara,0.0,unfurnished
3000000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754,"Masjid,  Keamanan,  Taman, Jogging Track, Track Lari, Taman",rumah,hos8911549,2.0,2.0,273.0,225.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,2005.0,butuh renovasi,barat laut,0.0,unfurnished
1500000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754," Keamanan, Keamanan 24 jam, Ac, AC, Taman",rumah,hos9118332,4.0,2.0,120.0,180.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,2015.0,sudah renovasi,selatan,0.0,semi furnished
18000000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754," Ac, Keamanan, Taman",rumah,hos10792771,4.0,4.0,409.0,367.0,2.0,,11000.0,2.0,3.0,2.0,2017.0,sudah renovasi,,2.0,furnished
800000000.0,Lippo Karawaci, Tangerang,-6.2294561,106.6089754," Taman, Keamanan, Akses Parkir, Keamanan 24 jam, Taman,  One Gate System,  Playground",rumah,hos11358946,2.0,1.0,81.0,57.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,bagus,,0.0,semi furnished
920000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"Keamanan, Taman",rumah,hos10994233,3.0,1.0,60.0,54.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,barat daya,0.0,unfurnished
548000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"One Gate System, AC, Wastafel, Tempat Jemuran",rumah,hos11107887,2.0,1.0,50.0,36.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,timur laut,1.0,
920000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"Keamanan, Taman",rumah,hos10994234,3.0,1.0,60.0,54.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,barat daya,0.0,unfurnished
1250000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"Track Lari, Taman, Keamanan 24 jam,  Playground",rumah,hos11057726,2.0,2.0,60.0,75.0,1.0,,2200.0,0.0,0.0,2.0,,bagus,,0.0,
920000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"Keamanan, Taman",rumah,hos10845235,3.0,1.0,60.0,54.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,barat daya,0.0,unfurnished
1200000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir,  Track Lari, Keamanan 24 jam, Wastafel,  Kolam Renang,  One Gate System, Tempat Gym,  Tempat Laundry,  Playground",rumah,hos11212340,3.0,2.0,84.0,120.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200.0,0.0,0.0,2.0,2019.0,bagus,selatan,1.0,unfurnished
1220000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"Taman, Ac,  Keamanan",rumah,hos8801544,4.0,2.0,72.0,108.0,2.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,2015.0,bagus sekali,timur,0.0,semi furnished
975000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Keamanan,  Taman, Jogging Track, Ac,  Jalur Telepon",rumah,hos10956437,2.0,1.0,72.0,50.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2010.0,sudah renovasi,utara,1.0,semi furnished
3590000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Keamanan,  Jogging Track, Kolam Renang, Lapangan Basket,  Track Lari, Wastafel, Taman, Tempat Gym",rumah,hos11250998,3.0,3.0,144.0,18.0,2.0,shm - sertifikat hak milik,4400.0,1.0,1.0,2.0,2016.0,bagus,,0.0,unfurnished
4000000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Taman, Jogging Track, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari, Taman,  Jalur Telepon",rumah,hos11135876,3.0,2.0,120.0,180.0,1.0,,3300.0,0.0,0.0,2.0,,baru,utara,1.0,semi furnished
1370000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"Lapangan Basket, Jalur Telepon, Taman, Kitchen Set, Keamanan 24 jam, Wastafel,  CCTV, Track Lari,  Kolam Renang,  One Gate System,  AC,  Playground",rumah,hos11112219,2.0,2.0,48.0,80.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,2014.0,bagus,selatan,0.0,semi furnished
1300000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Ac,  Keamanan, CCTV,  Jogging Track,  Taman, Jalur Telepon,  Masjid,  Kolam Renang",rumah,hos10799993,3.0,2.0,63.0,86.0,2.0,,2200.0,1.0,1.0,2.0,2013.0,baru,selatan,1.0,unfurnished
1700000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Jogging Track, Keamanan, Taman,  Kolam Renang",rumah,hos10926150,2.0,2.0,63.0,100.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,2020.0,sudah renovasi,utara,0.0,semi furnished
1490000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Ac,  Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Keamanan, Kitchen Set, AC, Track Lari,  Jalur Telepon",rumah,hos11364903,3.0,2.0,132.0,158.0,1.0,shm - sertifikat hak milik,2200.0,2.0,0.0,1.0,2011.0,bagus,utara,0.0,unfurnished
755000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Keamanan,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon,  Masjid, Track Lari, Taman",rumah,hos11363933,3.0,2.0,78.0,60.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,2022.0,baru,utara,0.0,unfurnished
785000000.0,Cipondoh, Tangerang,-6.1829669,106.682727,"Masjid,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Track Lari,  Jalur Telepon",rumah,hos11363752,3.0,2.0,85.0,60.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,2022.0,baru,utara,0.0,unfurnished
1400000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Taman, Jalur Telepon, Taman, Keamanan, Keamanan 24 jam,  CCTV,  Kolam Renang,  One Gate System, Tempat Gym,  Playground",rumah,hos11359173,2.0,2.0,66.0,86.0,2.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,,sudah renovasi,,0.0,furnished
3500000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Keamanan,  Jogging Track,  Masjid, Ac, Taman",rumah,hos11042195,5.0,3.0,200.0,300.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus sekali,,0.0,furnished
2300000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Keamanan,  Jogging Track,  Masjid, Ac, Taman",rumah,hos11042193,4.0,4.0,120.0,120.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200.0,0.0,0.0,2.0,,bagus sekali,,0.0,semi furnished
1900000000.0,Cipondoh, Tangerang,-6.1829669,106.682727," Keamanan,  Taman, Jogging Track,  Masjid, Ac",rumah,hos11042194,4.0,3.0,160.0,160.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus sekali,,0.0,furnished
2600000000.0,Tangerang Kota, Tangerang,-6.1766875,106.650034,"Keamanan, Keamanan 24 jam",rumah,hos11221983,3.0,2.0,200.0,200.0,2.0,,2200.0,1.0,1.0,2.0,,bagus,selatan,0.0,unfurnished
3000000000.0,Tangerang Kota, Tangerang,-6.1766875,106.650034," Keamanan,  Jogging Track, Ac,  Kolam Renang, Taman",rumah,hos9717912,4.0,3.0,112.0,194.0,2.0,,2200.0,1.0,1.0,3.0,,baru,,0.0,semi furnished
